fixture_id,match_date,team,player,player_key,squad_position,expected_lineup_position,expected_lineup_formation,lineup_confidence,is_expected_starter,availability_status,availability_weight,expected_starter_availability_weight,is_unavailable,is_doubtful,has_injury_report,injury_status_raw,injury_reason,report_date,expected_return_date,club,caps,goals,age,birth_date,official_squad_source,expected_lineup_source,injury_source,in_official_squad,player_match_key
760464,2026-06-24,Haiti,Danley Jean Jacques,danley jean jacques,MF,CM-R,,1.0,True,available,1.0,1.0,False,False,False,,,,,Philadelphia Union,31,6,26.0,2000-05-20,official_wikipedia_squads,espn_official_lineups,,True,760464|Haiti|danley jean jacques
760464,2026-06-24,Haiti,Hannes Delcroix,hannes delcroix,DF,CD-L,,1.0,True,available,1.0,1.0,False,False,False,,,,,Lugano,7,0,27.0,1999-02-28,official_wikipedia_squads,espn_official_lineups,,True,760464|Haiti|hannes delcroix
760464,2026-06-24,Haiti,Jean-Kévin Duverne,jean kevin duverne,DF,RB,,1.0,True,available,1.0,1.0,False,False,False,,,,,Gent,17,1,28.0,1997-07-12,official_wikipedia_squads,espn_official_lineups,,True,760464|Haiti|jean kevin duverne
760464,2026-06-24,Haiti,Jean-Ricner Bellegarde,jean ricner bellegarde,MF,CM-L,,1.0,True,available,1.0,1.0,False,False,False,,,,,Wolverhampton Wanderers,10,0,27.0,1998-06-27,official_wikipedia_squads,espn_official_lineups,,True,760464|Haiti|jean ricner bellegarde
760464,2026-06-24,Haiti,Johny Placide,johny placide,GK,GK,,1.0,True,available,1.0,1.0,False,False,False,,,,,Bastia,82,0,38.0,1988-01-29,official_wikipedia_squads,espn_official_lineups,,True,760464|Haiti|johny placide
760464,2026-06-24,Haiti,Josué Casimir,josue casimir,FW,RM,,1.0,True,available,1.0,1.0,False,False,False,,,,,Auxerre,7,0,24.0,2001-09-24,official_wikipedia_squads,espn_official_lineups,,True,760464|Haiti|josue casimir
760464,2026-06-24,Haiti,Lenny Joseph,lenny joseph,FW,FW,,1.0,True,available,1.0,1.0,False,False,False,,,,,Ferencváros,2,1,25.0,2000-10-12,official_wikipedia_squads,espn_official_lineups,,True,760464|Haiti|lenny joseph
760464,2026-06-24,Haiti,Martin Expérience,martin experience,DF,LB,,1.0,True,available,1.0,1.0,False,False,False,,,,,Nancy,21,0,27.0,1999-03-09,official_wikipedia_squads,espn_official_lineups,,True,760464|Haiti|martin experience
760464,2026-06-24,Haiti,Ricardo Adé,ricardo ade,DF,CD-R,,1.0,True,available,1.0,1.0,False,False,False,,,,,LDU Quito,59,2,36.0,1990-05-21,official_wikipedia_squads,espn_official_lineups,,True,760464|Haiti|ricardo ade
760464,2026-06-24,Haiti,Ruben Providence,ruben providence,FW,LM,,1.0,True,available,1.0,1.0,False,False,False,,,,,Almere City,15,3,24.0,2001-07-07,official_wikipedia_squads,espn_official_lineups,,True,760464|Haiti|ruben providence
760464,2026-06-24,Haiti,Wilson Isidor,wilson isidor,FW,RCF,,1.0,True,available,1.0,1.0,False,False,False,,,,,Sunderland,4,2,25.0,2000-08-27,official_wikipedia_squads,espn_official_lineups,,True,760464|Haiti|wilson isidor
760464,2026-06-24,Haiti,Alexandre Pierre,alexandre pierre,GK,SUB,,1.0,False,available,1.0,0.0,False,False,False,,,,,Sochaux,16,0,25.0,2001-02-25,official_wikipedia_squads,espn_official_lineups,,True,760464|Haiti|alexandre pierre
760464,2026-06-24,Haiti,Carl Sainté,carl sainte,MF,SUB,,1.0,False,available,1.0,0.0,False,False,False,,,,,El Paso Locomotive FC,26,0,23.0,2002-08-09,official_wikipedia_squads,espn_official_lineups,,True,760464|Haiti|carl sainte
760464,2026-06-24,Haiti,Carlens Arcus,carlens arcus,DF,SUB,,1.0,False,available,1.0,0.0,False,False,False,,,,,Angers,56,1,29.0,1996-06-28,official_wikipedia_squads,espn_official_lineups,,True,760464|Haiti|carlens arcus
760464,2026-06-24,Haiti,Derrick Etienne Jr.,derrick etienne jr,FW,SUB,,1.0,False,available,1.0,0.0,False,False,False,,,,,Toronto FC,51,8,29.0,1996-11-25,official_wikipedia_squads,espn_official_lineups,,True,760464|Haiti|derrick etienne jr
760464,2026-06-24,Haiti,Dominique Simon,dominique simon,MF,SUB,,1.0,False,available,1.0,0.0,False,False,False,,,,,Tatran Prešov,2,0,25.0,2000-07-29,official_wikipedia_squads,espn_official_lineups,,True,760464|Haiti|dominique simon
760464,2026-06-24,Haiti,Duckens Nazon,duckens nazon,FW,SUB,,1.0,False,available,1.0,0.0,False,False,False,,,,,Esteghlal,82,44,32.0,1994-04-07,official_wikipedia_squads,espn_official_lineups,,True,760464|Haiti|duckens nazon
760464,2026-06-24,Haiti,Duke Lacroix,duke lacroix,DF,,,,False,available,1.0,0.0,False,False,False,,,,,Colorado Springs Switchbacks FC,16,3,32.0,1993-10-14,official_wikipedia_squads,,,True,760464|Haiti|duke lacroix
760464,2026-06-24,Haiti,Frantzdy Pierrot,frantzdy pierrot,FW,SUB,,1.0,False,available,1.0,0.0,False,False,False,,,,,Çaykur Rizespor,51,34,31.0,1995-03-29,official_wikipedia_squads,espn_official_lineups,,True,760464|Haiti|frantzdy pierrot
760464,2026-06-24,Haiti,Garven Metusala,garven metusala,DF,SUB,,1.0,False,available,1.0,0.0,False,False,False,,,,,Colorado Springs Switchbacks FC,16,0,26.0,1999-12-31,official_wikipedia_squads,espn_official_lineups,,True,760464|Haiti|garven metusala
760464,2026-06-24,Haiti,Josué Duverger,josue duverger,GK,SUB,,1.0,False,available,1.0,0.0,False,False,False,,,,,Cosmos Koblenz,7,0,26.0,2000-04-27,official_wikipedia_squads,espn_official_lineups,,True,760464|Haiti|josue duverger
760464,2026-06-24,Haiti,Keeto Thermoncy,keeto thermoncy,DF,SUB,,1.0,False,available,1.0,0.0,False,False,False,,,,,Young Boys,1,0,20.0,2006-03-29,official_wikipedia_squads,espn_official_lineups,,True,760464|Haiti|keeto thermoncy
760464,2026-06-24,Haiti,Louicius Deedson,louicius deedson,FW,SUB,,1.0,False,available,1.0,0.0,False,False,False,,,,,FC Dallas,32,10,25.0,2001-02-11,official_wikipedia_squads,espn_official_lineups,,True,760464|Haiti|louicius deedson
760464,2026-06-24,Haiti,Wilguens Paugain,wilguens paugain,DF,SUB,,1.0,False,available,1.0,0.0,False,False,False,,,,,Zulte Waregem,8,0,24.0,2001-08-24,official_wikipedia_squads,espn_official_lineups,,True,760464|Haiti|wilguens paugain
760464,2026-06-24,Haiti,Woodensky Pierre,woodensky pierre,MF,SUB,,1.0,False,available,1.0,0.0,False,False,False,,,,,Violette,1,0,21.0,2004-12-30,official_wikipedia_squads,espn_official_lineups,,True,760464|Haiti|woodensky pierre
760464,2026-06-24,Haiti,Yassin Fortuné,yassin fortune,FW,SUB,,1.0,False,available,1.0,0.0,False,False,False,,,,,Vizela,4,0,27.0,1999-01-30,official_wikipedia_squads,espn_official_lineups,,True,760464|Haiti|yassin fortune
760464,2026-06-24,Morocco,Achraf Hakimi,achraf hakimi,DF,RB,,1.0,True,available,1.0,1.0,False,False,False,,,,,Paris Saint-Germain,96,11,27.0,1998-11-04,official_wikipedia_squads,espn_official_lineups,,True,760464|Morocco|achraf hakimi
760464,2026-06-24,Morocco,Anass Salah-Eddine,anass salah eddine,DF,LB,,1.0,True,available,1.0,1.0,False,False,False,,,,,PSV Eindhoven,9,0,24.0,2002-01-18,official_wikipedia_squads,espn_official_lineups,,True,760464|Morocco|anass salah eddine
760464,2026-06-24,Morocco,Ayoub El Kaabi,ayoub el kaabi,FW,FW,,1.0,True,available,1.0,1.0,False,False,False,,,,,Olympiacos,71,35,32.0,1993-06-25,official_wikipedia_squads,espn_official_lineups,,True,760464|Morocco|ayoub el kaabi
760464,2026-06-24,Morocco,Bilal El Khannouss,bilal el khannouss,MF,AM-L,,1.0,True,available,1.0,1.0,False,False,False,,,,,VfB Stuttgart,37,3,22.0,2004-05-10,official_wikipedia_squads,espn_official_lineups,,True,760464|Morocco|bilal el khannouss
760464,2026-06-24,Morocco,Brahim Díaz,brahim diaz,FW,AM-R,,1.0,True,available,1.0,1.0,False,False,False,,,,,Real Madrid,26,14,26.0,1999-08-03,official_wikipedia_squads,espn_official_lineups,,True,760464|Morocco|brahim diaz
760464,2026-06-24,Morocco,Chadi Riad,chadi riad,DF,CD-L,,1.0,True,available,1.0,1.0,False,False,False,,,,,Crystal Palace,6,1,22.0,2003-06-17,official_wikipedia_squads,espn_official_lineups,,True,760464|Morocco|chadi riad
760464,2026-06-24,Morocco,Ismael Saibari,ismael saibari,MF,AM,,1.0,True,available,1.0,1.0,False,False,False,,,,,PSV Eindhoven,30,9,25.0,2001-01-28,official_wikipedia_squads,espn_official_lineups,,True,760464|Morocco|ismael saibari
760464,2026-06-24,Morocco,Neil El Aynaoui,neil el aynaoui,MF,RM,,1.0,True,available,1.0,1.0,False,False,False,,,,,Roma,16,2,24.0,2001-07-02,official_wikipedia_squads,espn_official_lineups,,True,760464|Morocco|neil el aynaoui
760464,2026-06-24,Morocco,Redouane Halhal,redouane halhal,DF,CD-R,,1.0,True,available,1.0,1.0,False,False,False,,,,,Mechelen,3,0,23.0,2003-03-05,official_wikipedia_squads,espn_official_lineups,,True,760464|Morocco|redouane halhal
760464,2026-06-24,Morocco,Sofyan Amrabat,sofyan amrabat,MF,LM,,1.0,True,available,1.0,1.0,False,False,False,,,,,Real Betis,75,0,29.0,1996-08-21,official_wikipedia_squads,espn_official_lineups,,True,760464|Morocco|sofyan amrabat
760464,2026-06-24,Morocco,Yassine Bounou,yassine bounou,GK,GK,,1.0,True,available,1.0,1.0,False,False,False,,,,,Al-Hilal,90,0,35.0,1991-04-05,official_wikipedia_squads,espn_official_lineups,,True,760464|Morocco|yassine bounou
760464,2026-06-24,Morocco,Ahmed Reda Tagnaouti,ahmed reda tagnaouti,GK,SUB,,1.0,False,available,1.0,0.0,False,False,False,,,,,AS FAR,3,0,30.0,1996-04-05,official_wikipedia_squads,espn_official_lineups,,True,760464|Morocco|ahmed reda tagnaouti
760464,2026-06-24,Morocco,Amine Sbaï,amine sbai,FW,SUB,,1.0,False,available,1.0,0.0,False,False,False,,,,,Angers,2,0,25.0,2000-11-05,official_wikipedia_squads,espn_official_lineups,,True,760464|Morocco|amine sbai
760464,2026-06-24,Morocco,Ayoube Amaimouni,ayoube amaimouni,FW,SUB,,1.0,False,available,1.0,0.0,False,False,False,,,,,Eintracht Frankfurt,2,0,21.0,2004-11-30,official_wikipedia_squads,espn_official_lineups,,True,760464|Morocco|ayoube amaimouni
760464,2026-06-24,Morocco,Ayyoub Bouaddi,ayyoub bouaddi,MF,SUB,,1.0,False,available,1.0,0.0,False,False,False,,,,,Lille,3,0,18.0,2007-10-02,official_wikipedia_squads,espn_official_lineups,,True,760464|Morocco|ayyoub bouaddi
760464,2026-06-24,Morocco,Azzedine Ounahi,azzedine ounahi,MF,SUB,,1.0,False,available,1.0,0.0,False,False,False,,,,,Girona,49,9,26.0,2000-04-19,official_wikipedia_squads,espn_official_lineups,,True,760464|Morocco|azzedine ounahi
760464,2026-06-24,Morocco,Chemsdine Talbi,chemsdine talbi,MF,SUB,,1.0,False,available,1.0,0.0,False,False,False,,,,,Sunderland,5,0,21.0,2005-05-09,official_wikipedia_squads,espn_official_lineups,,True,760464|Morocco|chemsdine talbi
760464,2026-06-24,Morocco,Gessime Yassine,gessime yassine,MF,SUB,,1.0,False,available,1.0,0.0,False,False,False,,,,,Strasbourg,4,0,20.0,2005-11-22,official_wikipedia_squads,espn_official_lineups,,True,760464|Morocco|gessime yassine
760464,2026-06-24,Morocco,Issa Diop,issa diop,DF,SUB,,1.0,False,available,1.0,0.0,False,False,False,,,,,Fulham,4,0,29.0,1997-01-09,official_wikipedia_squads,espn_official_lineups,,True,760464|Morocco|issa diop
760464,2026-06-24,Morocco,Marwane Saâdane,marwane saadane,DF,SUB,,1.0,False,available,1.0,0.0,False,False,False,,,,,Al-Fateh,8,0,34.0,1992-01-17,official_wikipedia_squads,espn_official_lineups,,True,760464|Morocco|marwane saadane
760464,2026-06-24,Morocco,Munir Mohamedi,munir mohamedi,GK,,,,False,available,1.0,0.0,False,False,False,,,,,RS Berkane,52,0,37.0,1989-05-10,official_wikipedia_squads,,,True,760464|Morocco|munir mohamedi
760464,2026-06-24,Morocco,Noussair Mazraoui,noussair mazraoui,DF,SUB,,1.0,False,available,1.0,0.0,False,False,False,,,,,Manchester United,45,2,28.0,1997-11-14,official_wikipedia_squads,espn_official_lineups,,True,760464|Morocco|noussair mazraoui
760464,2026-06-24,Morocco,Samir El Mourabet,samir el mourabet,MF,SUB,,1.0,False,available,1.0,0.0,False,False,False,,,,,Strasbourg,4,0,20.0,2005-10-06,official_wikipedia_squads,espn_official_lineups,,True,760464|Morocco|samir el mourabet
760464,2026-06-24,Morocco,Soufiane Rahimi,soufiane rahimi,FW,SUB,,1.0,False,available,1.0,0.0,False,False,False,,,,,Al Ain,37,12,30.0,1996-06-02,official_wikipedia_squads,espn_official_lineups,,True,760464|Morocco|soufiane rahimi
760464,2026-06-24,Morocco,Youssef Belammari,youssef belammari,DF,SUB,,1.0,False,available,1.0,0.0,False,False,False,,,,,Al Ahly,18,0,27.0,1998-09-20,official_wikipedia_squads,espn_official_lineups,,True,760464|Morocco|youssef belammari
760464,2026-06-24,Morocco,Zakaria El Ouahdi,zakaria el ouahdi,DF,SUB,,1.0,False,available,1.0,0.0,False,False,False,,,,,Genk,3,0,24.0,2001-12-31,official_wikipedia_squads,espn_official_lineups,,True,760464|Morocco|zakaria el ouahdi
760465,2026-06-24,Brazil,Bruno Guimarães,bruno guimaraes,MF,RM,,1.0,True,available,1.0,1.0,False,False,False,,,,,Newcastle United,43,3,28.0,1997-11-16,official_wikipedia_squads,espn_official_lineups,,True,760465|Brazil|bruno guimaraes
760465,2026-06-24,Brazil,Casemiro,casemiro,MF,CM,,1.0,True,available,1.0,1.0,False,False,False,,,,,Manchester United,86,9,34.0,1992-02-23,official_wikipedia_squads,espn_official_lineups,,True,760465|Brazil|casemiro
760465,2026-06-24,Brazil,Douglas Santos,douglas santos,DF,LB,,1.0,True,available,1.0,1.0,False,False,False,,,,,Zenit Saint Petersburg,7,0,32.0,1994-03-22,official_wikipedia_squads,espn_official_lineups,,True,760465|Brazil|douglas santos
760465,2026-06-24,Brazil,Gabriel Magalhães,gabriel magalhaes,DF,CD-L,,1.0,True,available,1.0,1.0,False,False,False,,,,,Arsenal,17,1,28.0,1997-12-19,official_wikipedia_squads,espn_official_lineups,,True,760465|Brazil|gabriel magalhaes
760465,2026-06-24,Brazil,Lucas Paquetá,lucas paqueta,MF,LM,,1.0,True,available,1.0,1.0,False,False,False,,,,,Flamengo,63,13,28.0,1997-08-27,official_wikipedia_squads,espn_official_lineups,,True,760465|Brazil|lucas paqueta
760465,2026-06-24,Brazil,Marquinhos,marquinhos,DF,CD-R,,1.0,True,available,1.0,1.0,False,False,False,,,,,Paris Saint-Germain,105,7,32.0,1994-05-14,official_wikipedia_squads,espn_official_lineups,,True,760465|Brazil|marquinhos
760465,2026-06-24,Brazil,Matheus Cunha,matheus cunha,FW,FW,,1.0,True,available,1.0,1.0,False,False,False,,,,,Manchester United,23,1,27.0,1999-05-27,official_wikipedia_squads,espn_official_lineups,,True,760465|Brazil|matheus cunha
760465,2026-06-24,Brazil,Rayan,rayan,FW,RF,,1.0,True,available,1.0,1.0,False,False,False,,,,,Bournemouth,2,1,19.0,2006-08-03,official_wikipedia_squads,espn_official_lineups,,True,760465|Brazil|rayan
760465,2026-06-24,Brazil,Vinícius Júnior,vinicius junior,FW,LF,,1.0,True,available,1.0,1.0,False,False,False,,,,,Real Madrid,49,9,25.0,2000-07-12,official_wikipedia_squads,espn_official_lineups,,True,760465|Brazil|vinicius junior
760465,2026-06-24,Brazil,Alex Sandro,alex sandro,DF,SUB,,1.0,False,available,1.0,0.0,False,False,False,,,,,Flamengo,45,2,35.0,1991-01-26,official_wikipedia_squads,espn_official_lineups,,True,760465|Brazil|alex sandro
760465,2026-06-24,Brazil,Alisson,alisson,GK,,,,False,available,1.0,0.0,False,False,False,,,,,Liverpool,78,0,33.0,1992-10-02,official_wikipedia_squads,,,True,760465|Brazil|alisson
760465,2026-06-24,Brazil,Bremer,bremer,DF,SUB,,1.0,False,available,1.0,0.0,False,False,False,,,,,Juventus,8,1,29.0,1997-03-18,official_wikipedia_squads,espn_official_lineups,,True,760465|Brazil|bremer
760465,2026-06-24,Brazil,Danilo Luiz,danilo luiz,DF,,,,False,available,1.0,0.0,False,False,False,,,,,Flamengo,70,1,34.0,1991-07-15,official_wikipedia_squads,,,True,760465|Brazil|danilo luiz
760465,2026-06-24,Brazil,Danilo Santos,danilo santos,MF,SUB,,1.0,False,available,1.0,0.0,False,False,False,,,,,Botafogo,4,2,25.0,2001-04-29,official_wikipedia_squads,espn_official_lineups,,True,760465|Brazil|danilo santos
760465,2026-06-24,Brazil,Ederson Moraes,ederson moraes,GK,,,,False,available,1.0,0.0,False,False,False,,,,,Fenerbahçe,32,0,32.0,1993-08-17,official_wikipedia_squads,,,True,760465|Brazil|ederson moraes
760465,2026-06-24,Brazil,Endrick,endrick,FW,SUB,,1.0,False,available,1.0,0.0,False,False,False,,,,,Lyon,17,4,19.0,2006-07-21,official_wikipedia_squads,espn_official_lineups,,True,760465|Brazil|endrick
760465,2026-06-24,Brazil,Fabinho,fabinho,MF,SUB,,1.0,False,available,1.0,0.0,False,False,False,,,,,Al-Ittihad,33,0,32.0,1993-10-23,official_wikipedia_squads,espn_official_lineups,,True,760465|Brazil|fabinho
760465,2026-06-24,Brazil,Gabriel Martinelli,gabriel martinelli,FW,SUB,,1.0,False,available,1.0,0.0,False,False,False,,,,,Arsenal,23,4,24.0,2001-06-18,official_wikipedia_squads,espn_official_lineups,,True,760465|Brazil|gabriel martinelli
760465,2026-06-24,Brazil,Igor Thiago,igor thiago,FW,SUB,,1.0,False,available,1.0,0.0,False,False,False,,,,,Brentford,4,2,24.0,2001-06-26,official_wikipedia_squads,espn_official_lineups,,True,760465|Brazil|igor thiago
760465,2026-06-24,Brazil,Luiz Henrique,luiz henrique,FW,SUB,,1.0,False,available,1.0,0.0,False,False,False,,,,,Zenit Saint Petersburg,15,2,25.0,2001-01-02,official_wikipedia_squads,espn_official_lineups,,True,760465|Brazil|luiz henrique
760465,2026-06-24,Brazil,Léo Pereira,leo pereira,DF,SUB,,1.0,False,available,1.0,0.0,False,False,False,,,,,Flamengo,4,0,30.0,1996-01-31,official_wikipedia_squads,espn_official_lineups,,True,760465|Brazil|leo pereira
760465,2026-06-24,Brazil,Neymar,neymar,FW,SUB,,1.0,False,available,1.0,0.0,False,False,False,,,,,Santos,128,79,34.0,1992-02-05,official_wikipedia_squads,espn_official_lineups,,True,760465|Brazil|neymar
760465,2026-06-24,Brazil,Raphinha,raphinha,FW,,,,False,available,1.0,0.0,False,False,False,,,,,Barcelona,39,11,29.0,1996-12-14,official_wikipedia_squads,,,True,760465|Brazil|raphinha
760465,2026-06-24,Brazil,Roger Ibañez,roger ibanez,DF,SUB,,1.0,False,available,1.0,0.0,False,False,False,,,,,Al-Ahli,7,0,27.0,1998-11-23,official_wikipedia_squads,espn_official_lineups,,True,760465|Brazil|roger ibanez
760465,2026-06-24,Brazil,Weverton,weverton,GK,SUB,,1.0,False,available,1.0,0.0,False,False,False,,,,,Grêmio,11,0,38.0,1987-12-13,official_wikipedia_squads,espn_official_lineups,,True,760465|Brazil|weverton
760465,2026-06-24,Brazil,Éderson Silva,ederson silva,MF,,,,False,available,1.0,0.0,False,False,False,,,,,Atalanta,3,0,26.0,1999-07-07,official_wikipedia_squads,,,True,760465|Brazil|ederson silva
760465,2026-06-24,Scotland,Andy Robertson,andy robertson,DF,LB,,1.0,True,available,1.0,1.0,False,False,False,,,,,Liverpool,94,4,32.0,1994-03-11,official_wikipedia_squads,espn_official_lineups,,True,760465|Scotland|andy robertson
760465,2026-06-24,Scotland,Angus Gunn,angus gunn,GK,GK,,1.0,True,available,1.0,1.0,False,False,False,,,,,Nottingham Forest,22,0,30.0,1996-01-22,official_wikipedia_squads,espn_official_lineups,,True,760465|Scotland|angus gunn
760465,2026-06-24,Scotland,Ben Gannon-Doak,ben gannon doak,FW,AM-R,,1.0,True,available,1.0,1.0,False,False,False,,,,,Bournemouth,14,1,20.0,2005-11-11,official_wikipedia_squads,espn_official_lineups,,True,760465|Scotland|ben gannon doak
760465,2026-06-24,Scotland,Jack Hendry,jack hendry,DF,CD-R,,1.0,True,available,1.0,1.0,False,False,False,,,,,Al-Ettifaq,38,3,31.0,1995-05-07,official_wikipedia_squads,espn_official_lineups,,True,760465|Scotland|jack hendry
760465,2026-06-24,Scotland,John McGinn,john mcginn,MF,AM-L,,1.0,True,available,1.0,1.0,False,False,False,,,,,Aston Villa,86,20,31.0,1994-10-18,official_wikipedia_squads,espn_official_lineups,,True,760465|Scotland|john mcginn
760465,2026-06-24,Scotland,Kenny McLean,kenny mclean,MF,LM,,1.0,True,available,1.0,1.0,False,False,False,,,,,Norwich City,58,3,34.0,1992-01-08,official_wikipedia_squads,espn_official_lineups,,True,760465|Scotland|kenny mclean
760465,2026-06-24,Scotland,Lawrence Shankland,lawrence shankland,FW,FW,,1.0,True,available,1.0,1.0,False,False,False,,,,,Heart of Midlothian,20,7,30.0,1995-08-10,official_wikipedia_squads,espn_official_lineups,,True,760465|Scotland|lawrence shankland
760465,2026-06-24,Scotland,Lewis Ferguson,lewis ferguson,MF,RM,,1.0,True,available,1.0,1.0,False,False,False,,,,,Bologna,24,1,26.0,1999-08-24,official_wikipedia_squads,espn_official_lineups,,True,760465|Scotland|lewis ferguson
760465,2026-06-24,Scotland,Nathan Patterson,nathan patterson,DF,RB,,1.0,True,available,1.0,1.0,False,False,False,,,,,Everton,26,1,24.0,2001-10-16,official_wikipedia_squads,espn_official_lineups,,True,760465|Scotland|nathan patterson
760465,2026-06-24,Scotland,Scott McKenna,scott mckenna,DF,CD-L,,1.0,True,available,1.0,1.0,False,False,False,,,,,Dinamo Zagreb,50,1,29.0,1996-11-12,official_wikipedia_squads,espn_official_lineups,,True,760465|Scotland|scott mckenna
760465,2026-06-24,Scotland,Scott McTominay,scott mctominay,MF,AM,,1.0,True,available,1.0,1.0,False,False,False,,,,,Napoli,70,15,29.0,1996-12-08,official_wikipedia_squads,espn_official_lineups,,True,760465|Scotland|scott mctominay
760465,2026-06-24,Scotland,Aaron Hickey,aaron hickey,DF,SUB,,1.0,False,available,1.0,0.0,False,False,False,,,,,Brentford,21,0,24.0,2002-06-10,official_wikipedia_squads,espn_official_lineups,,True,760465|Scotland|aaron hickey
760465,2026-06-24,Scotland,Anthony Ralston,anthony ralston,DF,SUB,,1.0,False,available,1.0,0.0,False,False,False,,,,,Celtic,27,1,27.0,1998-11-16,official_wikipedia_squads,espn_official_lineups,,True,760465|Scotland|anthony ralston
760465,2026-06-24,Scotland,Ché Adams,che adams,FW,SUB,,1.0,False,available,1.0,0.0,False,False,False,,,,,Torino,47,13,29.0,1996-07-13,official_wikipedia_squads,espn_official_lineups,,True,760465|Scotland|che adams
760465,2026-06-24,Scotland,Craig Gordon,craig gordon,GK,SUB,,1.0,False,available,1.0,0.0,False,False,False,,,,,Heart of Midlothian,84,0,43.0,1982-12-31,official_wikipedia_squads,espn_official_lineups,,True,760465|Scotland|craig gordon
760465,2026-06-24,Scotland,Dominic Hyam,dominic hyam,DF,SUB,,1.0,False,available,1.0,0.0,False,False,False,,,,,Wrexham,4,0,30.0,1995-12-20,official_wikipedia_squads,espn_official_lineups,,True,760465|Scotland|dominic hyam
760465,2026-06-24,Scotland,Findlay Curtis,findlay curtis,FW,SUB,,1.0,False,available,1.0,0.0,False,False,False,,,,,Kilmarnock,3,1,20.0,2006-06-09,official_wikipedia_squads,espn_official_lineups,,True,760465|Scotland|findlay curtis
760465,2026-06-24,Scotland,George Hirst,george hirst,FW,SUB,,1.0,False,available,1.0,0.0,False,False,False,,,,,Ipswich Town,10,1,27.0,1999-02-15,official_wikipedia_squads,espn_official_lineups,,True,760465|Scotland|george hirst
760465,2026-06-24,Scotland,Grant Hanley,grant hanley,DF,SUB,,1.0,False,available,1.0,0.0,False,False,False,,,,,Hibernian,68,2,34.0,1991-11-20,official_wikipedia_squads,espn_official_lineups,,True,760465|Scotland|grant hanley
760465,2026-06-24,Scotland,John Souttar,john souttar,DF,SUB,,1.0,False,available,1.0,0.0,False,False,False,,,,,Rangers,24,2,29.0,1996-09-25,official_wikipedia_squads,espn_official_lineups,,True,760465|Scotland|john souttar
760465,2026-06-24,Scotland,Kieran Tierney,kieran tierney,DF,SUB,,1.0,False,available,1.0,0.0,False,False,False,,,,,Celtic,56,2,29.0,1997-06-05,official_wikipedia_squads,espn_official_lineups,,True,760465|Scotland|kieran tierney
760465,2026-06-24,Scotland,Liam Kelly,liam kelly,GK,SUB,,1.0,False,available,1.0,0.0,False,False,False,,,,,Rangers,3,0,30.0,1996-01-23,official_wikipedia_squads,espn_official_lineups,,True,760465|Scotland|liam kelly
760465,2026-06-24,Scotland,Lyndon Dykes,lyndon dykes,FW,SUB,,1.0,False,available,1.0,0.0,False,False,False,,,,,Charlton Athletic,51,10,30.0,1995-10-07,official_wikipedia_squads,espn_official_lineups,,True,760465|Scotland|lyndon dykes
760465,2026-06-24,Scotland,Ross Stewart,ross stewart,FW,SUB,,1.0,False,available,1.0,0.0,False,False,False,,,,,Southampton,3,0,29.0,1996-07-11,official_wikipedia_squads,espn_official_lineups,,True,760465|Scotland|ross stewart
760465,2026-06-24,Scotland,Ryan Christie,ryan christie,MF,SUB,,1.0,False,available,1.0,0.0,False,False,False,,,,,Bournemouth,68,10,31.0,1995-02-22,official_wikipedia_squads,espn_official_lineups,,True,760465|Scotland|ryan christie
760465,2026-06-24,Scotland,Tyler Fletcher,tyler fletcher,MF,SUB,,1.0,False,available,1.0,0.0,False,False,False,,,,,Manchester United,2,0,19.0,2007-03-19,official_wikipedia_squads,espn_official_lineups,,True,760465|Scotland|tyler fletcher
760466,2026-06-25,South Africa,Aubrey Modiba,aubrey modiba,DF,LB,,1.0,True,available,1.0,1.0,False,False,False,,,,,Mamelodi Sundowns,44,3,30.0,1995-07-22,official_wikipedia_squads,espn_official_lineups,,True,760466|South Africa|aubrey modiba
760466,2026-06-25,South Africa,Evidence Makgopa,evidence makgopa,FW,FW,,1.0,True,available,1.0,1.0,False,False,False,,,,,Orlando Pirates,26,6,26.0,2000-06-05,official_wikipedia_squads,espn_official_lineups,,True,760466|South Africa|evidence makgopa
760466,2026-06-25,South Africa,Ime Okon,ime okon,DF,CD-R,,1.0,True,available,1.0,1.0,False,False,False,,,,,Hannover 96,8,1,22.0,2004-02-20,official_wikipedia_squads,espn_official_lineups,,True,760466|South Africa|ime okon
760466,2026-06-25,South Africa,Khuliso Mudau,khuliso mudau,DF,RB,,1.0,True,available,1.0,1.0,False,False,False,,,,,Mamelodi Sundowns,32,1,31.0,1995-04-26,official_wikipedia_squads,espn_official_lineups,,True,760466|South Africa|khuliso mudau
760466,2026-06-25,South Africa,Mbekezeli Mbokazi,mbekezeli mbokazi,DF,CD-L,,1.0,True,available,1.0,1.0,False,False,False,,,,,Chicago Fire FC,10,1,20.0,2005-09-19,official_wikipedia_squads,espn_official_lineups,,True,760466|South Africa|mbekezeli mbokazi
760466,2026-06-25,South Africa,Oswin Appollis,oswin appollis,FW,AM-L,,1.0,True,available,1.0,1.0,False,False,False,,,,,Orlando Pirates,26,8,24.0,2001-08-25,official_wikipedia_squads,espn_official_lineups,,True,760466|South Africa|oswin appollis
